exhibitor_id,company_name,country,website,pavilion,activity_1liner,products,services,target_buyers,technologies,why_target,completeness_score,data_source_strength
82,AIRBUS,France,https://www.airbus.com/,,"Fournit industry-leading commercial aircraft, helicopters, military transports, satellites, launchers and more.",satellites LEO · terminaux satellite · antennes phased-array,MCO / MRO · certification / tests · ingénierie / conseil · formation · services cloud / données,"MoD / Armées, Sécurité civile, Export / international, Primes défense",communications satellite · GNSS / GPS,"Compétiteur sur connectivité satellite militaire (vs Starlink, Hughes) — partenaire pour les programmes de souveraineté spatiale.",100,high
83,Airolit AB,Sweden,,,(données publiques trop pauvres pour qualification fiable),,,,,À qualifier — données publiques insuffisantes pour trancher.,0,very_low
84,AIRSENSE Analytics,Germany,https://www.airsense.com/,,"Conçoit et fabrique des capteurs embarqués, équipement du fantassin, équipement logistique pour forces de sécurité.",capteurs embarqués · équipement du fantassin · équipement logistique · moteurs / propulsion · réseaux de communication,,Sécurité civile,big data / analyse · 5G / sans-fil · GNSS / GPS,"Acheteur potentiel de composants électroniques, optique, packaging hyperfréquence pour ses lignes capteurs — également compétiteur sur le segment capteurs.",85,medium
85,AIRTECH EUROPE Sarl,Luxembourg,http://airtech.lu/,,"Airtech Advanced Materials Group is a manufacturer and one stop shop supplier of advanced materials like films, fabrics, tapes, sealants…",plateforme cybersécurité OT · outils d'audit ICS / SCADA,certification / tests · formation,"Sécurité civile, MoD / Armées, Industriels défense, Primes défense",cybersécurité OT / ICS,Niche cybersécurité industrielle — partenaire pour la protection d'infrastructures critiques et bases militaires.,80,medium
86,Airvolute,Slovakia,https://www.airvolute.com/,,"Distribue des drones aériens, capteurs embarqués, logiciels métier défense pour forces de sécurité.",drones aériens · capteurs embarqués · logiciels métier défense · équipement logistique · batteries / sources d'énergie,,"Primes défense, Sécurité civile",IA / vision · RF / micro-ondes · 5G / sans-fil · GNSS / GPS · Lidar / Laser,Canal de distribution sur le marché primes défense — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,85,medium
87,Airwayz,Israel,https://www.airwayz.co/,,"Conçoit et fabrique des logiciels métier défense, équipement logistique, drones aériens pour armées et forces de sécurité.",logiciels métier défense · équipement logistique · drones aériens · capteurs embarqués,,"Sécurité civile, MoD / Armées",cloud · IA / vision · vol autonome · RF / micro-ondes,"Acheteur potentiel de infrastructure cloud souveraine, IA, cyber pour ses lignes logiciels — également compétiteur sur le segment logiciels.",100,high
88,AKAER,Brazil,https://www.akaer.com.br/,,"Distribue des logiciels métier défense, robots terrestres (UGV), équipement logistique pour primes défense.",logiciels métier défense · robots terrestres (UGV) · équipement logistique · moteurs / propulsion · réseaux de communication,certification / tests · distribution / représentation,Primes défense,cloud · robotique / autonomie,Canal de distribution sur le marché primes défense — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,100,high
89,AKG Group,France,http://www.akg-group.com/,,Manufacturer of coolers and heat exchangers worldwide.,,certification / tests · MCO / MRO · intégration de systèmes,"Primes défense, Export / international",simulation,Prestataire potentiel de certification / tests pour primes défense — partenaire pour les marchés publics et industriels associés.,80,medium
90,AKIRA TECHNOLOGIES,France,https://www.akira.pro/,,Spécialisée dans la fourniture de solutions techniques à la défense et l'aéronautique.,,MCO / MRO · certification / tests · formation,,simulation,Prestataire potentiel de MCO / MRO pour des programmes défense/sécurité — à qualifier en discovery call.,50,low
91,AKMON S.A.,Greece,https://www.akmonsa.gr/,,Previous Next COMPANY akmon s.a is a wholly owned Greek corporation that specializes in Defense Electronics and also acts as a representa…,équipement logistique · réseaux de communication · logiciels métier défense · robots terrestres (UGV),distribution / représentation · ingénierie / conseil · intégration de systèmes,"MoD / Armées, Primes défense",Lidar / Laser · robotique / autonomie · edge computing,Canal de distribution sur le marché mod / armées — partenaire pour la représentation de marques étrangères et l'accès au tissu local.,100,high
92,Aksum Armored,United Arab Emirates,http://www.aksumarmored.com/,,"The armored vehicles division of Aksum Group in UAE, specializing in the provision of tactical, commercial and special purpose vehicles.",,,Sécurité civile,robotique / autonomie · Lidar / Laser,Cible commerciale sur le segment sécurité civile — à qualifier sur portefeuille produit / services.,80,medium
93,AKTYVUS PHOTONICS,Lithuania,https://www.aktyvusphotonics.com/,,"Conçoit et fabrique des équipement logistique, réseaux de communication, véhicules militaires.",équipement logistique · réseaux de communication · véhicules militaires · batteries / sources d'énergie · drones aériens,certification / tests · intégration de systèmes,"MoD / Armées, Export / international",Lidar / Laser · fabrication additive · simulation,"Acheteur potentiel de gestion de flotte, télémétrie, énergie pour ses lignes logistique — également compétiteur sur le segment logistique.",100,medium
94,AL JUNDI JOURNAL - UAE MINISTRY OF DEFENCE,United Arab Emirates,http://www.aljundi.ae/en/,,Pilote la défense nationale et conduit les achats militaires publics.,achat public défense · politique industrielle militaire · passation de marchés publics défense · coopération inter-États défense,,"MoD / Armées, Export / international",,Acheteur public défense — porte d'entrée pour fournisseurs cherchant à pénétrer le marché public militaire local.,85,medium
95,ALA,France,http://www.alacorporation.com/,,"A global diversified supply chain integrator to the Aerospace, Defense, Rail and High-Tech Industries.",,MCO / MRO · certification / tests · formation,"Primes défense, Industriels défense, Sécurité civile",,Bureau d'études défense — partenaire pour primes cherchant des prestations d'ingénierie agile.,65,high
96,ALCEN,France,http://alcen.com/,,Advanced technology serving innovation: ALCEN has been a key supplier in French strategic defense for over twenty years.,,formation · certification / tests · intégration de systèmes,"Sécurité civile, MoD / Armées, Primes défense, Export / international",GNSS / GPS · Lidar / Laser · simulation · IA / vision · RF / micro-ondes,Prestataire potentiel de formation pour sécurité civile — partenaire pour les marchés publics et industriels associés.,80,high
97,ALFAPROJ s.r.o.,Czech Republic,http://www.alfaproj.cz/,,"(Ltd.) was established in 1993 as a Czech limited company in Brno, the town with worldwide known tradition in arms production.",,,,,À qualifier — données publiques insuffisantes pour trancher.,40,medium
98,"Aliter Technologies, a.s.",Slovakia,http://www.aliter.com/,,Société Slovak-Canadian company dedicated to information and communication technologies.,,ingénierie / conseil · services cloud / données · intégration de systèmes,"MoD / Armées, Sécurité civile",IA / vision · cloud · robotique / autonomie · cybersécurité · RF / micro-ondes,Prestataire potentiel de ingénierie / conseil pour mod / armées — partenaire pour les marchés publics et industriels associés.,80,high
99,Allen-Vanguard,Canada,http://allenvanguard.com/,,"Leader in customized, innovative RF capability solutions, with a history in ECM solutions delivering agile & highly programmable force pr…",,,,RF / micro-ondes,À qualifier — données publiques insuffisantes pour trancher.,55,medium
100,ALLEVIO GROUPE,France,https://www.allevio-groupe.com/,,"Une offre globale qui s’adresse aux secteurs les plus exigeants, sensibles à la réactivité et la compétitivité.",pièces mécaniques de précision · ensembles mécano-soudés · composants usinés CNC · pièces mécaniques,sous-traitance,Sécurité civile,,"Sous-traitant éligible pour les primes défense (mécanique, composants, ingénierie) — fournisseur potentiel pour pièces série courte certifiées EN9100/AQAP.",85,medium
101,ALLIANCE DEFENSE & SECURITY,France,http://www.alliance-groupe.com/,,"Depuis plus de 25 ans, Alliance, entreprise française dirigée par Nicolas Delaporte, innove dans les domaines de la défense, de la sécuri…",armes légères · accessoires d'armement · ensembles mécaniques pour armes · armes · munitions de petit calibre · munitions de moyen calibre · amorçages et fusées,formation,Sécurité civile,mécanique d'armement · matériaux énergétiques,"Acheteur potentiel de mécanique de précision, optronique, matériaux énergétiques pour ses lignes armes — également compétiteur sur le segment armes.",100,high
102,Allianz Vie,France,http://www.allianz.fr/,,Fournit des services bancaires et de financement export pour les industriels défense.,financement export défense · garanties bancaires & lettres de crédit · assurance industrielle défense · capital-risque deep-tech défense,,"Industriels défense, Export / international",,"Banque ou assureur défense — partenaire pour structurer le financement export, garanties bancaires et risques industriels.",85,medium
